ykiho,yadmNm,clCdNm,addr,telno,XPos,YPos,estbDd,sidoCdNm,sgguCd,sgguCdNm,emdongNm,postNo
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjE0ODEjODEjJDEjJDIjJDgz,연세우수의원,의원,"서울특별시 영등포구 선유서로 40, 1층 (문래동6가, 베어스타운아파트상가)",02-2637-3399,126.8852356,37.5192413,20021007,서울,110013,영등포구,문래동6가,07282
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ2MiQyNjE4MzIjODEjJDEjJDIjJDgz,연세웰이비인후과의원,의원,"서울특별시 중구 남대문로10길 9, 2층 203호 (삼각동, 경기빌딩)",02-732-5050,126.9832338,37.5672092,20160328,서울,110017,중구,삼각동,04540
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,연세위더스의원,의원,"서울특별시 마포구 양화로 178, 11층 (동교동, 목화빌딩)",02-323-1194,126.9252132,37.5575046,20130424,서울,110009,마포구,동교동,04051
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjE4MzIjNjEjJDEjJDAjJDgz,연세위드내과의원,의원,"서울특별시 관악구 남부순환로 2064, 5층 (남현동)",02-581-7588,126.9780869,37.4763821,20220914,서울,110004,관악구,남현동,08806
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE0ODEjNDEjJDEjJDQjJDgz,연세위드유외과의원,의원,"서울특별시 양천구 오목로 300, 현대하이페리온2 206동 3층 304호 일부, 305호, 306호, 307호, 308호 (목동, 현대하이페리온2)",02-2642-6075,126.8704910,37.5242110,20180920,서울,110020,양천구,목동,08004
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjE4MzIjNzEjJDEjJDgjJDgz,연세유앤외과의원,의원,"서울특별시 성동구 왕십리로 326, 2층 (도선동)",02-2282-2755,127.0339281,37.5627619,20130219,서울,110011,성동구,도선동,04709
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,연세유의원,의원,"서울특별시 은평구 은평로 108, 3층 301호 (응암동, 메트로럭스주상복합APT)",02-357-7575,126.9198793,37.5997236,20140115,서울,110015,은평구,응암동,03454
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz,연세윤이비인후과의원,의원,"서울특별시 송파구 동남로 209, (가락동, 2층)",02-448-1175,127.1310827,37.4962086,20061103,서울,110018,송파구,가락동,05820
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,연세은혜내과의원,의원,"서울특별시 서대문구 증가로 145, 3층 (남가좌동)",02-2039-7563,126.9214479,37.5774605,20211102,서울,110010,서대문구,남가좌동,03692
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ3OSQzNjEyMjIjNjEjJDEjJDgjJDgz,연세의원,의원,"서울특별시 서초구 잠원로 148, 206호 (잠원동, 잠원연합상가)",595-9828,127.0100739,37.5162656,19921017,서울,110021,서초구,잠원동,06518
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz,연세의원,의원,"서울특별시 동작구 상도로45길 4, 1층 (상도1동)",02-817-9226,126.9507426,37.5002250,19921127,서울,110008,동작구,상도1동,06970
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,연세의원,의원,"서울특별시 강서구 화곡로 197, 1,2층 (화곡동)",02-2601-3433,126.8426550,37.5433574,19981102,서울,110003,강서구,화곡동,07700
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQyIyQ1IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,연세의원,의원,"서울특별시 동대문구 서울시립대로 92, 2층 (전농동)",02-2243-7582,127.0501529,37.5789014,20060310,서울,110007,동대문구,전농동,02550
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz,연세의원,의원,"서울특별시 마포구 만리재옛길 101-1, 삼성래미안공덕2차 제상가2동 2층 201~2호 (아현동)",02-714-7135,126.9615861,37.5514110,19950413,서울,110009,마포구,아현동,04202
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjNjEjJDEjJDgjJDgz,연세의원,의원,"서울특별시 구로구 도림로 29, 101,201호 (구로동)",02-838-6421,126.8878429,37.4870956,20010921,서울,110005,구로구,구로동,08320
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjE4MzIjNjEjJDEjJDAjJDgz,연세이너힐의원,의원,"서울특별시 성북구 월계로40길 7, 센트럴타운 2,3층 202,205,301호 (장위동)",02-3292-8275,127.0483740,37.6229606,20120224,서울,110012,성북구,장위동,02759
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4MiQzNjEyMjIjODEjJDEjJDYjJDgz,연세이문소아청소년과의원,의원,"서울특별시 동대문구 신이문로 27, 2층 (이문동)",02-962-3062,127.0652852,37.6031789,20020916,서울,110007,동대문구,이문동,02409
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjNDEjJDEjJDQjJDgz,연세이비인후과의원,의원,"서울특별시 강북구 도봉로 317, 3층 (수유동, 덕산빌딩)",02-999-5370,127.0239261,37.6368252,19920502,서울,110024,강북구,수유동,01073
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNDEjJDEjJDgjJDgz,연세이비인후과의원,의원,"서울특별시 구로구 경인로 195, (오류동)",02-3666-7575,126.8428560,37.4958394,19990517,서울,110005,구로구,오류동,08268
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3MiQzNjE0ODEjNTEjJDEjJDIjJDgz,연세이비인후과의원,의원,"서울특별시 종로구 종로 233-1, 202호 (종로5가)",02-747-4333,127.0037613,37.5712908,20080508,서울,110016,종로구,종로5가,03126
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz,연세이음소아청소년과의원,의원,"서울특별시 동작구 상도로 360, 에이치제이360 5층 (상도동)",02-6958-7524,126.9530498,37.4965065,20240806,서울,110008,동작구,상도동,07040
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz,연세이충호산부인과의원,의원,"서울특별시 영등포구 대림로 153, 1층 (대림동, 이충호산부인과)",02-844-6106,126.8999109,37.4944760,19860702,서울,110013,영등포구,대림동,07417
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz,연세장안과의원,의원,"서울특별시 서대문구 수색로 56, 성공타워1 407,408,606,607호 (북가좌동)",02-372-5677,126.9122511,37.5709052,20160217,서울,110010,서대문구,북가좌동,03791
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjODEjJDEjJDYjJDgz,연세재활의학과의원,의원,"서울특별시 동작구 상도로 103, (상도동)",02-823-6782,126.9318129,37.5006158,20010313,서울,110008,동작구,상도동,06952
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,연세정내과의원,의원,"서울특별시 동대문구 약령시로 2, 2층 (제기동)",02-924-6575,127.0301813,37.5825132,20010810,서울,110007,동대문구,제기동,02574
